#blueprint activity materialType materialQuantity productType productQuantity
41644 manufacturing 34 792846 41491 1
41645 manufacturing 41491 1 41492 1
41645 manufacturing 41268 27 41492 1
41645 manufacturing 41267 30 41492 1
41645 manufacturing 41266 32 41492 1
41646 manufacturing 41491 1 41493 1
41646 manufacturing 11482 3 41493 1
41646 manufacturing 11539 220 41493 1
41646 manufacturing 11399 239 41493 1
41646 manufacturing 11554 632 41493 1
41646 manufacturing 9838 1099 41493 1
41647 manufacturing 41493 1 41494 1
41647 manufacturing 41267 26 41494 1
41647 manufacturing 41266 28 41494 1
41647 manufacturing 41268 31 41494 1
41648 manufacturing 41493 1 41495 1
41648 manufacturing 41266 31 41495 1
41648 manufacturing 41267 34 41495 1
41648 manufacturing 41268 35 41495 1
41649 manufacturing 39 42 41480 1
41649 manufacturing 40 47 41480 1
41649 manufacturing 38 128 41480 1
41649 manufacturing 37 598 41480 1
41649 manufacturing 36 821 41480 1
41649 manufacturing 35 5231 41480 1
41649 manufacturing 34 8748 41480 1
41650 manufacturing 39 68 41481 1
41650 manufacturing 40 85 41481 1
41650 manufacturing 38 196 41481 1
41650 manufacturing 37 891 41481 1
41650 manufacturing 36 1138 41481 1
41650 manufacturing 35 5998 41481 1
41650 manufacturing 34 13782 41481 1
41651 manufacturing 39 108 41482 1
41651 manufacturing 40 159 41482 1
41651 manufacturing 38 408 41482 1
41651 manufacturing 37 1718 41482 1
41651 manufacturing 36 2151 41482 1
41651 manufacturing 35 11677 41482 1
41651 manufacturing 34 27660 41482 1
41652 manufacturing 40 3001 41483 1
41652 manufacturing 39 3686 41483 1
41652 manufacturing 38 7082 41483 1
41652 manufacturing 37 45525 41483 1
41652 manufacturing 36 61188 41483 1
41652 manufacturing 35 419946 41483 1
41652 manufacturing 34 690909 41483 1
41653 manufacturing 40 41 41476 1
41653 manufacturing 39 46 41476 1
41653 manufacturing 38 120 41476 1
41653 manufacturing 37 675 41476 1
41653 manufacturing 36 1076 41476 1
41653 manufacturing 35 4574 41476 1
41653 manufacturing 34 9112 41476 1
41654 manufacturing 39 74 41477 1
41654 manufacturing 40 95 41477 1
41654 manufacturing 38 196 41477 1
41654 manufacturing 37 826 41477 1
41654 manufacturing 36 1539 41477 1
41654 manufacturing 35 8861 41477 1
41654 manufacturing 34 16015 41477 1
41655 manufacturing 39 174 41478 1
41655 manufacturing 40 186 41478 1
41655 manufacturing 38 344 41478 1
41655 manufacturing 37 1665 41478 1
41655 manufacturing 36 2502 41478 1
41655 manufacturing 35 17788 41478 1
41655 manufacturing 34 21568 41478 1
41656 manufacturing 39 4422 41479 1
41656 manufacturing 40 4459 41479 1
41656 manufacturing 38 11759 41479 1
41656 manufacturing 37 52245 41479 1
41656 manufacturing 36 62832 41479 1
41656 manufacturing 35 446736 41479 1
41656 manufacturing 34 678689 41479 1
41657 invention 20171 8 41658 5
41657 invention 20416 8 41658 5
41657 manufacturing 39 2595 41515 1
41657 manufacturing 40 3117 41515 1
41657 manufacturing 38 9084 41515 1
41657 manufacturing 37 38998 41515 1
41657 manufacturing 36 57868 41515 1
41657 manufacturing 35 363962 41515 1
41657 manufacturing 34 481967 41515 1
41658 manufacturing 41515 1 41525 1
41658 manufacturing 11475 3 41525 1
41658 manufacturing 11543 416 41525 1
41658 manufacturing 11558 475 41525 1
41658 manufacturing 11399 554 41525 1
41659 manufacturing 41525 1 41526 1
41659 manufacturing 41306 25 41526 1
41659 manufacturing 41269 31 41526 1
41659 manufacturing 41267 32 41526 1
41660 manufacturing 41525 1 41527 1
41660 manufacturing 41306 28 41527 1
41660 manufacturing 41269 32 41527 1
41660 manufacturing 41267 34 41527 1
41661 manufacturing 41528 1 41530 1
41661 manufacturing 41267 26 41530 1
41661 manufacturing 41269 28 41530 1
41661 manufacturing 41306 33 41530 1
41662 invention 20171 8 41663 5
41662 invention 20414 8 41663 5
41662 manufacturing 39 2651 41516 1
41662 manufacturing 40 3411 41516 1
41662 manufacturing 38 6466 41516 1
41662 manufacturing 37 32450 41516 1
41662 manufacturing 36 56273 41516 1
41662 manufacturing 35 366818 41516 1
41662 manufacturing 34 529955 41516 1
41663 manufacturing 41516 1 41528 1
41663 manufacturing 11484 3 41528 1
41663 manufacturing 9838 308 41528 1
41663 manufacturing 11557 407 41528 1
41663 manufacturing 11399 480 41528 1
41664 manufacturing 41528 1 41531 1
41664 manufacturing 41269 25 41531 1
41664 manufacturing 41306 27 41531 1
41664 manufacturing 41267 29 41531 1
41665 manufacturing 41528 1 41529 1
41665 manufacturing 41267 24 41529 1
41665 manufacturing 41306 27 41529 1
41665 manufacturing 41269 34 41529 1
41666 manufacturing 3616 1 41469 1
41666 manufacturing 41269 34 41469 1
41666 manufacturing 41303 35 41469 1
41666 manufacturing 41302 36 41469 1
41667 manufacturing 3616 1 41470 1
41667 manufacturing 41268 24 41470 1
41667 manufacturing 41266 33 41470 1
41667 manufacturing 41267 36 41470 1
41668 manufacturing 3616 1 41471 1
41668 manufacturing 41311 25 41471 1
41668 manufacturing 41312 26 41471 1
41668 manufacturing 41310 33 41471 1
41669 manufacturing 3616 1 41474 1
41669 manufacturing 41302 26 41474 1
41669 manufacturing 41312 27 41474 1
41669 manufacturing 41268 29 41474 1
41669 manufacturing 41269 29 41474 1
41669 manufacturing 41267 31 41474 1
41669 manufacturing 41266 33 41474 1
41669 manufacturing 41310 33 41474 1
41669 manufacturing 41311 34 41474 1
41669 manufacturing 41303 35 41474 1
41670 manufacturing 3616 1 41473 1
41670 manufacturing 41268 27 41473 1
41670 manufacturing 41267 29 41473 1
41670 manufacturing 41269 29 41473 1
41670 manufacturing 41310 29 41473 1
41670 manufacturing 41303 31 41473 1
41670 manufacturing 41311 31 41473 1
41670 manufacturing 41302 33 41473 1
41670 manufacturing 41266 34 41473 1
41670 manufacturing 41312 35 41473 1
41671 manufacturing 3616 1 41472 1
41671 manufacturing 41268 26 41472 1
41671 manufacturing 41303 28 41472 1
41671 manufacturing 41311 28 41472 1
41671 manufacturing 41267 30 41472 1
41671 manufacturing 41269 30 41472 1
41671 manufacturing 41266 32 41472 1
41671 manufacturing 41310 32 41472 1
41671 manufacturing 41312 32 41472 1
41671 manufacturing 41302 34 41472 1
41697 manufacturing 12219 1 41565 1
41697 manufacturing 41311 12 41565 1
41697 manufacturing 41310 24 41565 1
41697 manufacturing 41312 72 41565 1
41698 manufacturing 12219 1 41566 1
41698 manufacturing 41267 7 41566 1
41698 manufacturing 41266 19 41566 1
41698 manufacturing 41268 71 41566 1
42134 manufacturing 42132 1 42132 1
42135 manufacturing 42133 1 42133 1
42136 manufacturing 21013 84 42124 1
42136 manufacturing 21035 84 42124 1
42136 manufacturing 21009 98 42124 1
42136 manufacturing 21019 98 42124 1
42136 manufacturing 24560 112 42124 1
42136 manufacturing 21025 126 42124 1
42136 manufacturing 21023 154 42124 1
42136 manufacturing 21021 182 42124 1
42136 manufacturing 21037 182 42124 1
42136 manufacturing 24558 224 42124 1
42136 manufacturing 21017 336 42124 1
42136 manufacturing 21039 392 42124 1
42136 manufacturing 21011 518 42124 1
42136 manufacturing 42226 2000 42124 1
42137 manufacturing 21019 360 42125 1
42137 manufacturing 21009 480 42125 1
42137 manufacturing 21035 480 42125 1
42137 manufacturing 21023 600 42125 1
42137 manufacturing 21037 600 42125 1
42137 manufacturing 24558 600 42125 1
42137 manufacturing 24560 600 42125 1
42137 manufacturing 21021 720 42125 1
42137 manufacturing 21025 960 42125 1
42137 manufacturing 21013 1200 42125 1
42137 manufacturing 21017 1200 42125 1
42137 manufacturing 42226 4000 42125 1
42137 manufacturing 21029 4200 42125 1
42138 manufacturing 21035 630 42126 1
42138 manufacturing 21013 945 42126 1
42138 manufacturing 24560 945 42126 1
42138 manufacturing 21009 1260 42126 1
42138 manufacturing 21019 1260 42126 1
42138 manufacturing 21025 1260 42126 1
42138 manufacturing 21023 1575 42126 1
42138 manufacturing 24547 1575 42126 1
42138 manufacturing 21021 1890 42126 1
42138 manufacturing 21037 1890 42126 1
42138 manufacturing 24558 2205 42126 1
42138 manufacturing 24545 3150 42126 1
42138 manufacturing 21017 3465 42126 1
42138 manufacturing 21011 4725 42126 1
42138 manufacturing 24556 4725 42126 1
42138 manufacturing 42226 8000 42126 1
42524 manufacturing 11478 12 42245 1
42524 manufacturing 11549 23 42245 1
42524 manufacturing 3828 75 42245 1
42524 manufacturing 11532 75 42245 1
42524 manufacturing 11399 90 42245 1
42524 manufacturing 11557 150 42245 1
42524 manufacturing 11537 263 42245 1
42524 manufacturing 40 322 42245 1
42524 manufacturing 11554 750 42245 1
42524 manufacturing 39 1280 42245 1
42524 manufacturing 11539 1800 42245 1
42524 manufacturing 11543 2250 42245 1
42524 manufacturing 38 2562 42245 1
42524 manufacturing 37 10397 42245 1
42524 manufacturing 36 43364 42245 1
42524 manufacturing 35 165622 42245 1
42524 manufacturing 34 659871 42245 1
42525 manufacturing 11478 3 42246 1
42525 manufacturing 11549 3 42246 1
42525 manufacturing 11399 15 42246 1
42525 manufacturing 11557 15 42246 1
42525 manufacturing 3828 23 42246 1
42525 manufacturing 11532 30 42246 1
42525 manufacturing 39 34 42246 1
42525 manufacturing 11554 60 42246 1
42525 manufacturing 11537 68 42246 1
42525 manufacturing 38 88 42246 1
42525 manufacturing 11539 165 42246 1
42525 manufacturing 11543 300 42246 1
42525 manufacturing 37 401 42246 1
42525 manufacturing 36 2949 42246 1
42525 manufacturing 35 6133 42246 1
42525 manufacturing 34 22798 42246 1
42874 manufacturing 34 100 42832 500
42874 manufacturing 37 100 42832 500
42874 manufacturing 16274 100 42832 500
42874 manufacturing 17887 100 42832 500
42874 manufacturing 16272 300 42832 500
42875 manufacturing 34 100 42834 500
42875 manufacturing 37 100 42834 500
42875 manufacturing 16274 100 42834 500
42875 manufacturing 17887 100 42834 500
42875 manufacturing 16272 300 42834 500
42876 manufacturing 34 100 42833 500
42876 manufacturing 37 100 42833 500
42876 manufacturing 16274 100 42833 500
42876 manufacturing 17887 100 42833 500
42876 manufacturing 16272 300 42833 500
42877 manufacturing 34 100 42837 500
42877 manufacturing 37 100 42837 500
42877 manufacturing 16274 100 42837 500
42877 manufacturing 17888 100 42837 500
42877 manufacturing 16272 300 42837 500
42878 manufacturing 34 100 42836 500
42878 manufacturing 37 100 42836 500
42878 manufacturing 16274 100 42836 500
42878 manufacturing 17888 100 42836 500
42878 manufacturing 16272 300 42836 500
42879 manufacturing 34 100 42835 500
42879 manufacturing 37 100 42835 500
42879 manufacturing 16274 100 42835 500
42879 manufacturing 17888 100 42835 500
42879 manufacturing 16272 300 42835 500
42880 manufacturing 34 500 42831 500
42880 manufacturing 37 500 42831 500
42880 manufacturing 16272 500 42831 500
42881 manufacturing 34 500 42829 500
42881 manufacturing 37 500 42829 500
42881 manufacturing 16272 500 42829 500
42882 manufacturing 34 500 42830 500
42882 manufacturing 37 500 42830 500
42882 manufacturing 16272 500 42830 500
42883 manufacturing 34 100 42694 500
42883 manufacturing 37 100 42694 500
42883 manufacturing 17888 100 42694 500
42883 manufacturing 17889 100 42694 500
42883 manufacturing 16272 300 42694 500
42884 manufacturing 34 100 42696 500
42884 manufacturing 37 100 42696 500
42884 manufacturing 17888 100 42696 500
42884 manufacturing 17889 100 42696 500
42884 manufacturing 16272 300 42696 500
42885 manufacturing 34 100 42695 500
42885 manufacturing 37 100 42695 500
42885 manufacturing 17888 100 42695 500
42885 manufacturing 17889 100 42695 500
42885 manufacturing 16272 300 42695 500
42886 manufacturing 34 100 42838 500
42886 manufacturing 37 100 42838 500
42886 manufacturing 17887 100 42838 500
42886 manufacturing 17889 100 42838 500
42886 manufacturing 16272 300 42838 500
42887 manufacturing 34 100 42839 500
42887 manufacturing 37 100 42839 500
42887 manufacturing 17887 100 42839 500
42887 manufacturing 17889 100 42839 500
42887 manufacturing 16272 300 42839 500
42888 manufacturing 34 100 42840 500
42888 manufacturing 37 100 42840 500
42888 manufacturing 17887 100 42840 500
42888 manufacturing 17889 100 42840 500
42888 manufacturing 16272 300 42840 500
42889 manufacturing 39 10000 42522 1
42889 manufacturing 40 10000 42522 1
42889 manufacturing 36 50000 42522 1
42889 manufacturing 38 50000 42522 1
42889 manufacturing 37 100000 42522 1
42889 manufacturing 16272 100000 42522 1
42889 manufacturing 35 300000 42522 1
42889 manufacturing 34 400000 42522 1
42891 manufacturing 11483 1 42890 1
42891 manufacturing 28583 1 42890 1
42891 manufacturing 9842 170 42890 1
42891 manufacturing 11540 170 42890 1
42891 manufacturing 11399 186 42890 1
43544 invention 20415 2 43609 10
43544 invention 20423 2 43609 10
43544 manufacturing 2346 3 42528 1
43544 manufacturing 40 22 42528 1
43544 manufacturing 38 56 42528 1
43544 manufacturing 37 111 42528 1
43544 manufacturing 34 949 42528 1
43545 invention 20415 2 43610 10
43545 invention 20423 2 43610 10
43545 manufacturing 2346 3 42529 1
43545 manufacturing 40 22 42529 1
43545 manufacturing 38 56 42529 1
43545 manufacturing 37 111 42529 1
43545 manufacturing 34 949 42529 1
43546 invention 20415 2 43611 10
43546 invention 20423 2 43611 10
43546 manufacturing 2346 3 42530 1
43546 manufacturing 40 22 42530 1
43546 manufacturing 38 56 42530 1
43546 manufacturing 37 111 42530 1
43546 manufacturing 34 949 42530 1
43547 invention 20415 2 43607 10
43547 invention 20423 2 43607 10
43547 manufacturing 2346 3 42526 1
43547 manufacturing 40 22 42526 1
43547 manufacturing 38 56 42526 1
43547 manufacturing 37 111 42526 1
43547 manufacturing 34 949 42526 1
43548 invention 20415 2 43608 10
43548 invention 20423 2 43608 10
43548 manufacturing 2346 3 42527 1
43548 manufacturing 40 22 42527 1
43548 manufacturing 38 56 42527 1
43548 manufacturing 37 111 42527 1
43548 manufacturing 34 949 42527 1
43607 manufacturing 11483 1 43552 1
43607 manufacturing 42526 1 43552 1
43607 manufacturing 11541 4 43552 1
43607 manufacturing 11399 5 43552 1
43607 manufacturing 11539 8 43552 1
43607 manufacturing 9840 12 43552 1
43607 manufacturing 16682 17 43552 1
43607 manufacturing 16681 33 43552 1
43608 manufacturing 11483 1 43554 1
43608 manufacturing 42527 1 43554 1
43608 manufacturing 11539 4 43554 1
43608 manufacturing 11399 5 43554 1
43608 manufacturing 11540 8 43554 1
43608 manufacturing 9840 12 43554 1
43608 manufacturing 16682 17 43554 1
43608 manufacturing 16681 33 43554 1
43609 manufacturing 11483 1 43551 1
43609 manufacturing 42528 1 43551 1
43609 manufacturing 11539 4 43551 1
43609 manufacturing 11399 5 43551 1
43609 manufacturing 11541 8 43551 1
43609 manufacturing 9840 12 43551 1
43609 manufacturing 16682 17 43551 1
43609 manufacturing 16681 33 43551 1
43610 manufacturing 11483 1 43555 1
43610 manufacturing 42529 1 43555 1
43610 manufacturing 11399 5 43555 1
43610 manufacturing 11538 6 43555 1
43610 manufacturing 11540 6 43555 1
43610 manufacturing 9840 12 43555 1
43610 manufacturing 16682 17 43555 1
43610 manufacturing 16681 33 43555 1
43611 manufacturing 11483 1 43556 1
43611 manufacturing 42530 1 43556 1
43611 manufacturing 11541 2 43556 1
43611 manufacturing 11399 5 43556 1
43611 manufacturing 11538 10 43556 1
43611 manufacturing 9840 12 43556 1
43611 manufacturing 16682 17 43556 1
43611 manufacturing 16681 33 43556 1
43659 manufacturing 40 4000 43658 1
43659 manufacturing 39 8000 43658 1
43659 manufacturing 38 22000 43658 1
43659 manufacturing 37 76000 43658 1
43659 manufacturing 36 500000 43658 1
43659 manufacturing 35 1150000 43658 1
43659 manufacturing 34 5700000 43658 1
43661 manufacturing 40 4000 43660 1
43661 manufacturing 39 8000 43660 1
43661 manufacturing 38 22000 43660 1
43661 manufacturing 37 76000 43660 1
43661 manufacturing 36 500000 43660 1
43661 manufacturing 35 1150000 43660 1
43661 manufacturing 34 5700000 43660 1
43663 manufacturing 40 4000 43662 1
43663 manufacturing 39 8000 43662 1
43663 manufacturing 38 22000 43662 1
43663 manufacturing 37 76000 43662 1
43663 manufacturing 36 500000 43662 1
43663 manufacturing 35 1150000 43662 1
43663 manufacturing 34 5700000 43662 1
43665 manufacturing 40 4000 43664 1
43665 manufacturing 39 8000 43664 1
43665 manufacturing 38 22000 43664 1
43665 manufacturing 37 76000 43664 1
43665 manufacturing 36 500000 43664 1
43665 manufacturing 35 1150000 43664 1
43665 manufacturing 34 5700000 43664 1
43902 manufacturing 25601 5 43894 1
43902 manufacturing 25604 5 43894 1
43902 manufacturing 25597 10 43894 1
43902 manufacturing 25599 12 43894 1
43904 manufacturing 25601 25 43896 1
43904 manufacturing 25604 25 43896 1
43904 manufacturing 25597 50 43896 1
43904 manufacturing 25599 60 43896 1
43906 manufacturing 25601 125 43898 1
43906 manufacturing 25604 125 43898 1
43906 manufacturing 25597 250 43898 1
43906 manufacturing 25599 300 43898 1
43908 manufacturing 25601 625 43900 1
43908 manufacturing 25604 625 43900 1
43908 manufacturing 25597 1250 43900 1
43908 manufacturing 25599 1500 43900 1
43910 manufacturing 40 3500 42244 1
43910 manufacturing 39 6500 42244 1
43910 manufacturing 38 20000 42244 1
43910 manufacturing 37 60000 42244 1
43910 manufacturing 36 200000 42244 1
43910 manufacturing 35 1200000 42244 1
43910 manufacturing 34 3400000 42244 1
43911 invention 20418 1 43912 10
43911 invention 20419 1 43912 10
43911 manufacturing 40 10 43699 1
43911 manufacturing 37 20 43699 1
43911 manufacturing 38 65 43699 1
43911 manufacturing 34 385 43699 1
43912 manufacturing 11481 1 43700 1
43912 manufacturing 43699 1 43700 1
43912 manufacturing 11541 5 43700 1
43912 manufacturing 11689 5 43700 1
43912 manufacturing 11399 15 43700 1
43912 manufacturing 9848 25 43700 1
43913 manufacturing 43700 1 43701 1
43913 manufacturing 21815 10 43701 1
43913 manufacturing 28366 10 43701 1
43913 manufacturing 28365 22 43701 1
43913 manufacturing 28364 36 43701 1
43913 manufacturing 28363 42 43701 1
43913 manufacturing 28362 54 43701 1
43913 manufacturing 28361 64 43701 1
43914 manufacturing 10250 1 43694 1
43914 manufacturing 28366 1 43694 1
43914 manufacturing 21815 3 43694 1
43914 manufacturing 28364 9 43694 1
43914 manufacturing 28363 11 43694 1
43914 manufacturing 28362 14 43694 1
43914 manufacturing 28361 15 43694 1
43915 manufacturing 17912 1 41030 1
